,episode,steps,reward,alpha,gamma,epsilon,time,info
0,786,10,-1034,0.1,0.7,0.41,3:54:34,{'message': 'outside_geofence'}
1,787,62,-1241,0.1,0.7,0.41,3:54:52,{'message': 'outside_geofence'}
0,788,149,143,0.1,0.7,0.41,3:55:36,{'message': 'reached_goal'}
1,789,37,-1200,0.1,0.7,0.41,3:55:48,{'message': 'outside_geofence'}
0,790,30,-1280,0.1,0.7,0.41,3:55:57,{'message': 'outside_geofence'}
1,791,15,-1087,0.1,0.7,0.41,3:56:02,{'message': 'outside_geofence'}
0,792,35,-1023,0.1,0.7,0.41,3:56:13,{'message': 'outside_geofence'}
1,793,23,-1168,0.1,0.7,0.41,3:56:20,{'message': 'outside_geofence'}
0,794,165,-1315,0.1,0.7,0.41,3:57:09,{'message': 'outside_geofence'}
1,795,9,-1029,0.1,0.7,0.41,3:57:12,{'message': 'outside_geofence'}
0,796,24,-1069,0.1,0.7,0.41,3:57:19,{'message': 'outside_geofence'}
1,797,23,-1143,0.1,0.7,0.41,3:57:26,{'message': 'outside_geofence'}
0,798,63,-1336,0.1,0.7,0.41,3:57:46,{'message': 'outside_geofence'}
1,799,149,-1612,0.1,0.7,0.4,3:58:30,{'message': 'outside_geofence'}
0,800,54,-1412,0.1,0.7,0.4,3:58:46,{'message': 'outside_geofence'}
1,801,15,-1015,0.1,0.7,0.4,3:58:51,{'message': 'outside_geofence'}
0,802,35,-1195,0.1,0.7,0.4,3:59:02,{'message': 'outside_geofence'}
1,803,14,-1090,0.1,0.7,0.4,3:59:06,{'message': 'outside_geofence'}
0,804,10,-1067,0.1,0.7,0.4,3:59:10,{'message': 'outside_geofence'}
1,805,48,-1188,0.1,0.7,0.4,3:59:24,{'message': 'outside_geofence'}
0,806,34,-1108,0.1,0.7,0.4,3:59:35,{'message': 'outside_geofence'}
1,807,16,-1129,0.1,0.7,0.4,3:59:40,{'message': 'outside_geofence'}
0,808,39,-1245,0.1,0.7,0.4,3:59:52,{'message': 'outside_geofence'}
1,809,13,-1059,0.1,0.7,0.4,3:59:56,{'message': 'outside_geofence'}
0,810,113,-1650,0.1,0.7,0.4,4:00:30,{'message': 'outside_geofence'}
1,811,16,-1102,0.1,0.7,0.4,4:00:35,{'message': 'outside_geofence'}
0,812,88,-1552,0.1,0.7,0.4,4:01:02,{'message': 'outside_geofence'}
1,813,16,-1055,0.1,0.7,0.4,4:01:07,{'message': 'outside_geofence'}
0,814,15,-1052,0.1,0.7,0.4,4:01:12,{'message': 'outside_geofence'}
1,815,40,-1304,0.1,0.7,0.4,4:01:25,{'message': 'outside_geofence'}
0,816,47,-1374,0.1,0.7,0.4,4:01:39,{'message': 'outside_geofence'}
1,817,18,-1136,0.1,0.7,0.4,4:01:45,{'message': 'outside_geofence'}
0,818,14,-1063,0.1,0.7,0.4,4:01:49,{'message': 'outside_geofence'}
1,819,67,-1377,0.1,0.7,0.4,4:02:09,{'message': 'outside_geofence'}
0,820,26,-1084,0.1,0.7,0.4,4:02:18,{'message': 'outside_geofence'}
1,821,17,-1035,0.1,0.7,0.4,4:02:23,{'message': 'outside_geofence'}
0,822,50,-1434,0.1,0.7,0.4,4:02:38,{'message': 'outside_geofence'}
1,823,148,-1697,0.1,0.7,0.4,4:03:23,{'message': 'outside_geofence'}
0,824,57,-1305,0.1,0.7,0.39,4:03:40,{'message': 'outside_geofence'}
1,825,13,-1075,0.1,0.7,0.39,4:03:44,{'message': 'outside_geofence'}
0,826,59,-1322,0.1,0.7,0.39,4:04:01,{'message': 'outside_geofence'}
1,827,73,-1255,0.1,0.7,0.39,4:04:23,{'message': 'outside_geofence'}
0,828,108,-1741,0.1,0.7,0.39,4:04:55,{'message': 'outside_geofence'}
1,829,41,-1177,0.1,0.7,0.39,4:05:08,{'message': 'outside_geofence'}
0,830,24,-1185,0.1,0.7,0.39,4:05:16,{'message': 'outside_geofence'}
1,831,75,-1460,0.1,0.7,0.39,4:05:38,{'message': 'outside_geofence'}
0,832,74,-1300,0.1,0.7,0.39,4:06:00,{'message': 'outside_geofence'}
1,833,5,-1020,0.1,0.7,0.39,4:06:02,{'message': 'outside_geofence'}
0,834,70,-1435,0.1,0.7,0.39,4:06:23,{'message': 'outside_geofence'}
1,835,19,-1061,0.1,0.7,0.39,4:06:29,{'message': 'outside_geofence'}
0,836,45,-1228,0.1,0.7,0.39,4:06:43,{'message': 'outside_geofence'}
1,837,66,-1388,0.1,0.7,0.39,4:07:04,{'message': 'outside_geofence'}
0,838,74,-1337,0.1,0.7,0.39,4:07:26,{'message': 'outside_geofence'}
1,839,123,-1643,0.1,0.7,0.39,4:08:03,{'message': 'outside_geofence'}
0,840,89,-1531,0.1,0.7,0.39,4:08:29,{'message': 'outside_geofence'}
1,841,66,-1275,0.1,0.7,0.39,4:08:50,{'message': 'outside_geofence'}
0,842,17,-1138,0.1,0.7,0.39,4:08:55,{'message': 'outside_geofence'}
1,843,34,-1135,0.1,0.7,0.39,4:09:05,{'message': 'outside_geofence'}
0,844,11,-1017,0.1,0.7,0.39,4:09:09,{'message': 'outside_geofence'}
1,845,117,-1918,0.1,0.7,0.39,4:09:44,{'message': 'outside_geofence'}
0,846,108,-1902,0.1,0.7,0.39,4:10:17,{'message': 'outside_geofence'}
1,847,36,-1142,0.1,0.7,0.39,4:10:28,{'message': 'outside_geofence'}
0,848,114,-1729,0.1,0.7,0.39,4:11:02,{'message': 'outside_geofence'}
1,849,62,-1280,0.1,0.7,0.38,4:11:21,{'message': 'outside_geofence'}
0,850,8,-1050,0.1,0.7,0.38,4:11:24,{'message': 'outside_geofence'}
1,851,9,-1029,0.1,0.7,0.38,4:11:27,{'message': 'outside_geofence'}
0,852,61,-1362,0.1,0.7,0.38,4:11:45,{'message': 'outside_geofence'}
1,853,8,-1035,0.1,0.7,0.38,4:11:48,{'message': 'outside_geofence'}
0,854,61,-1269,0.1,0.7,0.38,4:12:06,{'message': 'outside_geofence'}
1,855,145,-1947,0.1,0.7,0.38,4:12:49,{'message': 'outside_geofence'}
0,856,183,-2185,0.1,0.7,0.38,4:13:44,{'message': 'outside_geofence'}
1,857,50,-1313,0.1,0.7,0.38,4:14:00,{'message': 'outside_geofence'}
0,858,13,-1055,0.1,0.7,0.38,4:14:04,{'message': 'outside_geofence'}
1,859,106,-1742,0.1,0.7,0.38,4:14:36,{'message': 'outside_geofence'}
0,860,97,-1577,0.1,0.7,0.38,4:15:05,{'message': 'outside_geofence'}
1,861,5,-1020,0.1,0.7,0.38,4:15:07,{'message': 'outside_geofence'}
0,862,60,-1256,0.1,0.7,0.38,4:15:25,{'message': 'outside_geofence'}
1,863,133,-1880,0.1,0.7,0.38,4:16:04,{'message': 'outside_geofence'}
0,864,117,-1469,0.1,0.7,0.38,4:16:39,{'message': 'outside_geofence'}
1,865,31,-1256,0.1,0.7,0.38,4:16:49,{'message': 'outside_geofence'}
0,866,30,-1154,0.1,0.7,0.38,4:16:58,{'message': 'outside_geofence'}
1,867,24,-1145,0.1,0.7,0.38,4:17:05,{'message': 'outside_geofence'}
0,868,36,-1080,0.1,0.7,0.38,4:17:16,{'message': 'outside_geofence'}
1,869,94,-1436,0.1,0.7,0.38,4:17:45,{'message': 'outside_geofence'}
0,870,148,-1858,0.1,0.7,0.38,4:18:29,{'message': 'outside_geofence'}
1,871,20,-1028,0.1,0.7,0.38,4:18:35,{'message': 'outside_geofence'}
0,872,102,-1597,0.1,0.7,0.38,4:19:06,{'message': 'outside_geofence'}
1,873,49,-1222,0.1,0.7,0.38,4:19:21,{'message': 'outside_geofence'}
0,874,42,-1171,0.1,0.7,0.38,4:19:34,{'message': 'outside_geofence'}
1,875,153,-1861,0.1,0.7,0.38,4:20:20,{'message': 'outside_geofence'}
0,876,36,-1090,0.1,0.7,0.37,4:20:31,{'message': 'outside_geofence'}
1,877,231,-2307,0.1,0.7,0.37,4:21:39,{'message': 'outside_geofence'}
0,878,23,-1216,0.1,0.7,0.37,4:21:46,{'message': 'outside_geofence'}
1,879,97,-1582,0.1,0.7,0.37,4:22:15,{'message': 'outside_geofence'}
0,880,57,-1248,0.1,0.7,0.37,4:22:33,{'message': 'outside_geofence'}
1,881,98,-1404,0.1,0.7,0.37,4:23:03,{'message': 'outside_geofence'}
0,882,22,-1040,0.1,0.7,0.37,4:23:10,{'message': 'outside_geofence'}
1,883,10,-1080,0.1,0.7,0.37,4:23:13,{'message': 'outside_geofence'}
0,884,8,-1013,0.1,0.7,0.37,4:23:16,{'message': 'outside_geofence'}
1,885,54,-1258,0.1,0.7,0.37,4:23:33,{'message': 'outside_geofence'}
0,886,15,-1069,0.1,0.7,0.37,4:23:38,{'message': 'outside_geofence'}
1,887,10,-1031,0.1,0.7,0.37,4:23:41,{'message': 'outside_geofence'}
0,888,110,-1637,0.1,0.7,0.37,4:24:14,{'message': 'outside_geofence'}
1,889,84,-1138,0.1,0.7,0.37,4:24:39,{'message': 'outside_geofence'}
0,890,27,-1009,0.1,0.7,0.37,4:24:48,{'message': 'outside_geofence'}
1,891,149,-2045,0.1,0.7,0.37,4:25:32,{'message': 'outside_geofence'}
0,892,149,354,0.1,0.7,0.37,4:26:17,{'message': 'reached_goal'}
1,893,6,-1025,0.1,0.7,0.37,4:26:20,{'message': 'outside_geofence'}
0,894,26,-1120,0.1,0.7,0.37,4:26:28,{'message': 'outside_geofence'}
1,895,36,-1157,0.1,0.7,0.37,4:26:39,{'message': 'outside_geofence'}
0,896,17,-1045,0.1,0.7,0.37,4:26:44,{'message': 'outside_geofence'}
1,897,98,-1592,0.1,0.7,0.37,4:27:13,{'message': 'outside_geofence'}
0,898,50,-1308,0.1,0.7,0.37,4:27:29,{'message': 'outside_geofence'}
1,899,48,-1372,0.1,0.7,0.37,4:27:43,{'message': 'outside_geofence'}
0,900,25,-1081,0.1,0.7,0.37,4:27:51,{'message': 'outside_geofence'}
1,901,241,-2842,0.1,0.7,0.37,4:29:03,{'message': 'outside_geofence'}
0,902,135,-1837,0.1,0.7,0.37,4:29:43,{'message': 'outside_geofence'}
1,903,172,192,0.1,0.7,0.36,4:30:34,{'message': 'reached_goal'}
0,904,49,-1266,0.1,0.7,0.36,4:30:49,{'message': 'outside_geofence'}
1,905,40,-1147,0.1,0.7,0.36,4:31:01,{'message': 'outside_geofence'}
0,906,17,-1081,0.1,0.7,0.36,4:31:07,{'message': 'outside_geofence'}
1,907,35,-1138,0.1,0.7,0.36,4:31:18,{'message': 'outside_geofence'}
0,908,11,-1039,0.1,0.7,0.36,4:31:21,{'message': 'outside_geofence'}
1,909,112,-1543,0.1,0.7,0.36,4:31:55,{'message': 'outside_geofence'}
0,910,12,-1068,0.1,0.7,0.36,4:31:59,{'message': 'outside_geofence'}
1,911,93,-1440,0.1,0.7,0.36,4:32:27,{'message': 'outside_geofence'}
0,912,100,-1449,0.1,0.7,0.36,4:32:57,{'message': 'outside_geofence'}
1,913,61,-1258,0.1,0.7,0.36,4:33:15,{'message': 'outside_geofence'}
0,914,179,-1979,0.1,0.7,0.36,4:34:09,{'message': 'outside_geofence'}
1,915,76,-1427,0.1,0.7,0.36,4:34:31,{'message': 'outside_geofence'}
0,916,77,-1162,0.1,0.7,0.36,4:34:54,{'message': 'outside_geofence'}
1,917,24,-1139,0.1,0.7,0.36,4:35:01,{'message': 'outside_geofence'}
0,918,53,-1421,0.1,0.7,0.36,4:35:17,{'message': 'outside_geofence'}
1,919,59,-1233,0.1,0.7,0.36,4:35:35,{'message': 'outside_geofence'}
0,920,7,-1008,0.1,0.7,0.36,4:35:38,{'message': 'outside_geofence'}
1,921,111,-1775,0.1,0.7,0.36,4:36:12,{'message': 'outside_geofence'}
0,922,245,-2522,0.1,0.7,0.36,4:37:25,{'message': 'outside_geofence'}
1,923,19,-1155,0.1,0.7,0.36,4:37:31,{'message': 'outside_geofence'}
0,924,17,-1149,0.1,0.7,0.36,4:37:36,{'message': 'outside_geofence'}
1,925,86,-1732,0.1,0.7,0.36,4:38:02,{'message': 'outside_geofence'}
0,926,143,-1329,0.1,0.7,0.36,4:38:45,{'message': 'outside_geofence'}
1,927,83,-1668,0.1,0.7,0.36,4:39:10,{'message': 'outside_geofence'}
0,928,200,-2263,0.1,0.7,0.36,4:40:09,{'message': 'outside_geofence'}
1,929,32,-1127,0.1,0.7,0.36,4:40:19,{'message': 'outside_geofence'}
0,930,42,-1356,0.1,0.7,0.35,4:40:33,{'message': 'outside_geofence'}
1,931,8,-1035,0.1,0.7,0.35,4:40:35,{'message': 'outside_geofence'}
0,932,33,-1063,0.1,0.7,0.35,4:40:46,{'message': 'outside_geofence'}
1,933,32,-1098,0.1,0.7,0.35,4:40:55,{'message': 'outside_geofence'}
0,934,14,-1010,0.1,0.7,0.35,4:41:00,{'message': 'outside_geofence'}
1,935,28,-1103,0.1,0.7,0.35,4:41:09,{'message': 'outside_geofence'}
0,936,85,-1540,0.1,0.7,0.35,4:41:34,{'message': 'outside_geofence'}
1,937,15,-1060,0.1,0.7,0.35,4:41:39,{'message': 'outside_geofence'}
0,938,18,-1095,0.1,0.7,0.35,4:41:44,{'message': 'outside_geofence'}
1,939,32,-1229,0.1,0.7,0.35,4:41:54,{'message': 'outside_geofence'}
0,940,27,-1179,0.1,0.7,0.35,4:42:03,{'message': 'outside_geofence'}
1,941,48,-1443,0.1,0.7,0.35,4:42:17,{'message': 'outside_geofence'}
0,942,16,-1135,0.1,0.7,0.35,4:42:22,{'message': 'outside_geofence'}
1,943,7,-1030,0.1,0.7,0.35,4:42:24,{'message': 'outside_geofence'}
0,944,156,-1761,0.1,0.7,0.35,4:43:11,{'message': 'outside_geofence'}
1,945,35,-1183,0.1,0.7,0.35,4:43:22,{'message': 'outside_geofence'}
0,946,55,-1320,0.1,0.7,0.35,4:43:39,{'message': 'outside_geofence'}
1,947,17,-1105,0.1,0.7,0.35,4:43:45,{'message': 'outside_geofence'}
0,948,114,-1844,0.1,0.7,0.35,4:44:18,{'message': 'outside_geofence'}
1,949,232,-2568,0.1,0.7,0.35,4:45:27,{'message': 'outside_geofence'}
0,950,52,-1162,0.1,0.7,0.35,4:45:43,{'message': 'outside_geofence'}
1,951,21,-1065,0.1,0.7,0.35,4:45:50,{'message': 'outside_geofence'}
0,952,181,-2227,0.1,0.7,0.35,4:46:44,{'message': 'outside_geofence'}
1,953,22,-1061,0.1,0.7,0.35,4:46:50,{'message': 'outside_geofence'}
0,954,13,-1027,0.1,0.7,0.35,4:46:55,{'message': 'outside_geofence'}
1,955,160,-1678,0.1,0.7,0.35,4:47:43,{'message': 'outside_geofence'}
0,956,35,-1070,0.1,0.7,0.35,4:47:54,{'message': 'outside_geofence'}
1,957,5,-1020,0.1,0.7,0.35,4:47:56,{'message': 'outside_geofence'}
0,958,48,-1325,0.1,0.7,0.35,4:48:10,{'message': 'outside_geofence'}
1,959,114,-1352,0.1,0.7,0.34,4:48:45,{'message': 'outside_geofence'}
0,960,164,-1423,0.1,0.7,0.34,4:49:33,{'message': 'outside_geofence'}
1,961,40,-1203,0.1,0.7,0.34,4:49:45,{'message': 'outside_geofence'}
0,962,18,-1141,0.1,0.7,0.34,4:49:51,{'message': 'outside_geofence'}
1,963,13,-1089,0.1,0.7,0.34,4:49:55,{'message': 'outside_geofence'}
0,964,60,-1199,0.1,0.7,0.34,4:50:13,{'message': 'outside_geofence'}
1,965,82,-1514,0.1,0.7,0.34,4:50:38,{'message': 'outside_geofence'}
0,966,85,-1426,0.1,0.7,0.34,4:51:04,{'message': 'outside_geofence'}
1,967,150,-1790,0.1,0.7,0.34,4:51:48,{'message': 'outside_geofence'}
0,968,30,-1203,0.1,0.7,0.34,4:51:57,{'message': 'outside_geofence'}
1,969,7,-1040,0.1,0.7,0.34,4:52:00,{'message': 'outside_geofence'}
0,970,18,-1130,0.1,0.7,0.34,4:52:06,{'message': 'outside_geofence'}
1,971,32,-1133,0.1,0.7,0.34,4:52:16,{'message': 'outside_geofence'}
0,972,97,-1406,0.1,0.7,0.34,4:52:44,{'message': 'outside_geofence'}
1,973,22,-1169,0.1,0.7,0.34,4:52:51,{'message': 'outside_geofence'}
0,974,30,-1137,0.1,0.7,0.34,4:53:00,{'message': 'outside_geofence'}
1,975,22,-1065,0.1,0.7,0.34,4:53:07,{'message': 'outside_geofence'}
0,976,48,-1173,0.1,0.7,0.34,4:53:22,{'message': 'outside_geofence'}
1,977,28,-1103,0.1,0.7,0.34,4:53:30,{'message': 'outside_geofence'}
0,978,12,-1019,0.1,0.7,0.34,4:53:34,{'message': 'outside_geofence'}
1,979,203,-2213,0.1,0.7,0.34,4:54:34,{'message': 'outside_geofence'}
0,980,133,-1621,0.1,0.7,0.34,4:55:14,{'message': 'outside_geofence'}
1,981,27,-1145,0.1,0.7,0.34,4:55:22,{'message': 'outside_geofence'}
0,982,34,-1068,0.1,0.7,0.34,4:55:32,{'message': 'outside_geofence'}
1,983,113,-1553,0.1,0.7,0.34,4:56:06,{'message': 'outside_geofence'}
0,984,18,-1104,0.1,0.7,0.34,4:56:12,{'message': 'outside_geofence'}
1,985,25,-1171,0.1,0.7,0.34,4:56:20,{'message': 'outside_geofence'}
0,986,27,-1111,0.1,0.7,0.34,4:56:28,{'message': 'outside_geofence'}
1,987,52,-1186,0.1,0.7,0.34,4:56:43,{'message': 'outside_geofence'}
0,988,11,-1017,0.1,0.7,0.33,4:56:47,{'message': 'outside_geofence'}
1,989,12,-1074,0.1,0.7,0.33,4:56:51,{'message': 'outside_geofence'}
0,990,179,-1989,0.1,0.7,0.33,4:57:48,{'message': 'outside_geofence'}
1,991,56,-1160,0.1,0.7,0.33,4:58:05,{'message': 'outside_geofence'}
0,992,7,-1045,0.1,0.7,0.33,4:58:07,{'message': 'outside_geofence'}
1,993,145,-1822,0.1,0.7,0.33,4:58:50,{'message': 'outside_geofence'}
0,994,91,-1315,0.1,0.7,0.33,4:59:18,{'message': 'outside_geofence'}
1,995,67,-1073,0.1,0.7,0.33,4:59:39,{'message': 'outside_geofence'}
0,996,85,-1454,0.1,0.7,0.33,5:00:04,{'message': 'outside_geofence'}
1,997,29,-1119,0.1,0.7,0.33,5:00:13,{'message': 'outside_geofence'}
0,998,17,-1189,0.1,0.7,0.33,5:00:18,{'message': 'outside_geofence'}
1,999,139,-1510,0.1,0.7,0.33,5:00:59,{'message': 'outside_geofence'}
0,1000,172,-1499,0.1,0.7,0.33,5:01:51,{'message': 'outside_geofence'}
0,1001,149,-1853,0.1,0.7,0.33,5:02:35,{'message': 'outside_geofence'}
0,1002,84,-1624,0.1,0.7,0.33,5:03:00,{'message': 'outside_geofence'}
1,1003,83,-1445,0.1,0.7,0.33,5:03:25,{'message': 'outside_geofence'}
0,1004,38,-1200,0.1,0.7,0.33,5:03:36,{'message': 'outside_geofence'}
1,1005,77,-1552,0.1,0.7,0.33,5:03:59,{'message': 'outside_geofence'}
0,1006,49,-1387,0.1,0.7,0.33,5:04:14,{'message': 'outside_geofence'}
1,1007,72,-1311,0.1,0.7,0.33,5:04:35,{'message': 'outside_geofence'}
0,1008,74,-1301,0.1,0.7,0.33,5:04:57,{'message': 'outside_geofence'}
1,1009,10,-1054,0.1,0.7,0.33,5:05:00,{'message': 'outside_geofence'}
0,1010,37,-1288,0.1,0.7,0.33,5:05:11,{'message': 'outside_geofence'}
1,1011,6,-1025,0.1,0.7,0.33,5:05:13,{'message': 'outside_geofence'}
0,1012,14,-1093,0.1,0.7,0.33,5:05:17,{'message': 'outside_geofence'}
1,1013,31,-1098,0.1,0.7,0.33,5:05:27,{'message': 'outside_geofence'}
0,1014,56,-1344,0.1,0.7,0.33,5:05:43,{'message': 'outside_geofence'}
1,1015,20,-1126,0.1,0.7,0.33,5:05:50,{'message': 'outside_geofence'}
0,1016,34,-1097,0.1,0.7,0.32,5:06:00,{'message': 'outside_geofence'}
1,1017,38,-1181,0.1,0.7,0.32,5:06:11,{'message': 'outside_geofence'}
0,1018,38,-1318,0.1,0.7,0.32,5:06:23,{'message': 'outside_geofence'}
1,1019,31,-1149,0.1,0.7,0.32,5:06:32,{'message': 'outside_geofence'}
0,1020,105,-1561,0.1,0.7,0.32,5:07:02,{'message': 'outside_geofence'}
1,1021,114,-1409,0.1,0.7,0.32,5:07:36,{'message': 'outside_geofence'}
0,1022,196,-2297,0.1,0.7,0.32,5:08:33,{'message': 'outside_geofence'}
1,1023,30,-1172,0.1,0.7,0.32,5:08:42,{'message': 'outside_geofence'}
0,1024,87,-1425,0.1,0.7,0.32,5:09:08,{'message': 'outside_geofence'}
1,1025,32,-1190,0.1,0.7,0.32,5:09:17,{'message': 'outside_geofence'}
0,1026,27,-1060,0.1,0.7,0.32,5:09:25,{'message': 'outside_geofence'}
1,1027,11,-1080,0.1,0.7,0.32,5:09:29,{'message': 'outside_geofence'}
0,1028,27,-1166,0.1,0.7,0.32,5:09:37,{'message': 'outside_geofence'}
1,1029,241,-2495,0.1,0.7,0.32,5:10:47,{'message': 'outside_geofence'}
0,1030,152,-1795,0.1,0.7,0.32,5:11:31,{'message': 'outside_geofence'}
1,1031,112,-1321,0.1,0.7,0.32,5:12:03,{'message': 'outside_geofence'}
0,1032,25,-1077,0.1,0.7,0.32,5:12:11,{'message': 'outside_geofence'}
1,1033,90,-1696,0.1,0.7,0.32,5:12:37,{'message': 'outside_geofence'}
0,1034,71,-1357,0.1,0.7,0.32,5:12:58,{'message': 'outside_geofence'}
1,1035,14,-1105,0.1,0.7,0.32,5:13:03,{'message': 'outside_geofence'}
0,1036,93,-1730,0.1,0.7,0.32,5:13:30,{'message': 'outside_geofence'}
1,1037,35,-1263,0.1,0.7,0.32,5:13:41,{'message': 'outside_geofence'}
0,1038,20,-1191,0.1,0.7,0.32,5:13:47,{'message': 'outside_geofence'}
1,1039,8,-1039,0.1,0.7,0.32,5:13:50,{'message': 'outside_geofence'}
0,1040,143,-1949,0.1,0.7,0.32,5:14:31,{'message': 'outside_geofence'}
1,1041,52,-1349,0.1,0.7,0.32,5:14:47,{'message': 'outside_geofence'}
0,1042,25,-1217,0.1,0.7,0.32,5:14:55,{'message': 'outside_geofence'}
1,1043,69,-1488,0.1,0.7,0.32,5:15:15,{'message': 'outside_geofence'}
0,1044,66,-1243,0.1,0.7,0.32,5:15:34,{'message': 'outside_geofence'}
1,1045,66,-1415,0.1,0.7,0.32,5:15:54,{'message': 'outside_geofence'}
0,1046,110,-1522,0.1,0.7,0.32,5:16:26,{'message': 'outside_geofence'}
1,1047,44,-1266,0.1,0.7,0.31,5:16:39,{'message': 'outside_geofence'}
0,1048,11,-1044,0.1,0.7,0.31,5:16:43,{'message': 'outside_geofence'}
1,1049,53,-1319,0.1,0.7,0.31,5:16:59,{'message': 'outside_geofence'}
0,1050,45,-1022,0.1,0.7,0.31,5:17:12,{'message': 'outside_geofence'}
1,1051,72,-1411,0.1,0.7,0.31,5:17:34,{'message': 'outside_geofence'}
0,1052,362,-2864,0.1,0.7,0.31,5:19:20,{'message': 'outside_geofence'}
1,1053,14,-1075,0.1,0.7,0.31,5:19:24,{'message': 'outside_geofence'}
0,1054,12,-1044,0.1,0.7,0.31,5:19:28,{'message': 'outside_geofence'}
1,1055,123,-1991,0.1,0.7,0.31,5:20:04,{'message': 'outside_geofence'}
0,1056,28,-1109,0.1,0.7,0.31,5:20:13,{'message': 'outside_geofence'}
1,1057,24,-1095,0.1,0.7,0.31,5:20:20,{'message': 'outside_geofence'}
0,1058,125,-1642,0.1,0.7,0.31,5:20:56,{'message': 'outside_geofence'}
1,1059,17,-1113,0.1,0.7,0.31,5:21:02,{'message': 'outside_geofence'}
0,1060,108,-1440,0.1,0.7,0.31,5:21:33,{'message': 'outside_geofence'}
1,1061,74,-1542,0.1,0.7,0.31,5:21:55,{'message': 'outside_geofence'}
0,1062,78,-1276,0.1,0.7,0.31,5:22:18,{'message': 'outside_geofence'}
1,1063,33,-1152,0.1,0.7,0.31,5:22:28,{'message': 'outside_geofence'}
0,1064,97,-1459,0.1,0.7,0.31,5:22:57,{'message': 'outside_geofence'}
1,1065,35,-1213,0.1,0.7,0.31,5:23:07,{'message': 'outside_geofence'}
0,1066,51,-1164,0.1,0.7,0.31,5:23:22,{'message': 'outside_geofence'}
1,1067,81,-1362,0.1,0.7,0.31,5:23:46,{'message': 'outside_geofence'}
0,1068,54,-1272,0.1,0.7,0.31,5:24:02,{'message': 'outside_geofence'}
1,1069,87,-1543,0.1,0.7,0.31,5:24:28,{'message': 'outside_geofence'}
0,1070,69,-1335,0.1,0.7,0.31,5:24:48,{'message': 'outside_geofence'}
1,1071,8,-1055,0.1,0.7,0.31,5:24:50,{'message': 'outside_geofence'}
0,1072,96,-1614,0.1,0.7,0.31,5:25:18,{'message': 'outside_geofence'}
1,1073,151,-2190,0.1,0.7,0.31,5:26:02,{'message': 'outside_geofence'}
0,1074,7,-1030,0.1,0.7,0.31,5:26:05,{'message': 'outside_geofence'}
1,1075,37,-1206,0.1,0.7,0.31,5:26:16,{'message': 'outside_geofence'}
0,1076,26,-1028,0.1,0.7,0.31,5:26:24,{'message': 'outside_geofence'}
1,1077,44,-1265,0.1,0.7,0.31,5:26:37,{'message': 'outside_geofence'}
0,1078,170,-1674,0.1,0.7,0.31,5:27:27,{'message': 'outside_geofence'}
1,1079,46,-1321,0.1,0.7,0.3,5:27:41,{'message': 'outside_geofence'}
0,1080,83,-1198,0.1,0.7,0.3,5:28:05,{'message': 'outside_geofence'}
1,1081,22,-1104,0.1,0.7,0.3,5:28:12,{'message': 'outside_geofence'}
0,1082,126,-1417,0.1,0.7,0.3,5:28:49,{'message': 'outside_geofence'}
1,1083,13,-1088,0.1,0.7,0.3,5:28:53,{'message': 'outside_geofence'}
0,1084,42,-1314,0.1,0.7,0.3,5:29:06,{'message': 'outside_geofence'}
1,1085,6,-1030,0.1,0.7,0.3,5:29:08,{'message': 'outside_geofence'}
0,1086,118,-1778,0.1,0.7,0.3,5:29:43,{'message': 'outside_geofence'}
1,1087,119,-1402,0.1,0.7,0.3,5:30:18,{'message': 'outside_geofence'}
0,1088,7,-1030,0.1,0.7,0.3,5:30:20,{'message': 'outside_geofence'}
1,1089,56,-1467,0.1,0.7,0.3,5:30:37,{'message': 'outside_geofence'}
0,1090,30,-1252,0.1,0.7,0.3,5:30:46,{'message': 'outside_geofence'}
1,1091,23,-1021,0.1,0.7,0.3,5:30:53,{'message': 'outside_geofence'}
0,1092,33,-1209,0.1,0.7,0.3,5:31:03,{'message': 'outside_geofence'}
1,1093,74,-1197,0.1,0.7,0.3,5:31:25,{'message': 'outside_geofence'}
0,1094,111,-1725,0.1,0.7,0.3,5:31:57,{'message': 'outside_geofence'}
1,1095,107,-1751,0.1,0.7,0.3,5:32:28,{'message': 'outside_geofence'}
0,1096,65,-1215,0.1,0.7,0.3,5:32:48,{'message': 'outside_geofence'}
1,1097,144,-1744,0.1,0.7,0.3,5:33:30,{'message': 'outside_geofence'}
0,1098,24,-1169,0.1,0.7,0.3,5:33:38,{'message': 'outside_geofence'}
1,1099,11,-1059,0.1,0.7,0.3,5:33:41,{'message': 'outside_geofence'}
0,1100,201,-2271,0.1,0.7,0.3,5:34:40,{'message': 'outside_geofence'}
1,1101,31,-1232,0.1,0.7,0.3,5:34:49,{'message': 'outside_geofence'}
0,1102,49,-1245,0.1,0.7,0.3,5:35:04,{'message': 'outside_geofence'}
1,1103,60,-1178,0.1,0.7,0.3,5:35:22,{'message': 'outside_geofence'}
0,1104,23,-1139,0.1,0.7,0.3,5:35:29,{'message': 'outside_geofence'}
1,1105,17,-1093,0.1,0.7,0.3,5:35:34,{'message': 'outside_geofence'}
0,1106,76,-1590,0.1,0.7,0.3,5:35:57,{'message': 'outside_geofence'}
1,1107,24,-1096,0.1,0.7,0.3,5:36:04,{'message': 'outside_geofence'}
