,episode,steps,reward,alpha,gamma,epsilon,time,info
1,163,16,585,0,0,0.01,0:56:52,{'message': 'reached_goal'}
0,164,15,584,0,0,0.01,0:56:59,{'message': 'reached_goal'}
1,165,15,584,0,0,0.01,0:57:07,{'message': 'reached_goal'}
0,166,92,384,0,0,0.01,0:57:46,{'message': 'reached_goal'}
1,167,17,585,0,0,0.01,0:57:55,{'message': 'reached_goal'}
0,168,17,585,0,0,0.01,0:58:04,{'message': 'reached_goal'}
1,169,15,584,0,0,0.01,0:58:12,{'message': 'reached_goal'}
0,170,15,584,0,0,0.01,0:58:19,{'message': 'reached_goal'}
1,171,15,584,0,0,0.01,0:58:28,{'message': 'reached_goal'}
0,172,15,584,0,0,0.01,0:58:35,{'message': 'reached_goal'}
1,173,16,564,0,0,0.01,0:58:44,{'message': 'reached_goal'}
0,174,15,584,0,0,0.01,0:58:52,{'message': 'reached_goal'}
1,175,15,584,0,0,0.01,0:59:00,{'message': 'reached_goal'}
0,176,17,596,0,0,0.01,0:59:10,{'message': 'reached_goal'}
1,177,15,584,0,0,0.01,0:59:18,{'message': 'reached_goal'}
0,178,15,584,0,0,0.01,0:59:26,{'message': 'reached_goal'}
1,179,15,584,0,0,0.01,0:59:33,{'message': 'reached_goal'}
0,180,15,584,0,0,0.01,0:59:41,{'message': 'reached_goal'}
1,181,15,584,0,0,0.01,0:59:49,{'message': 'reached_goal'}
0,182,15,584,0,0,0.01,0:59:57,{'message': 'reached_goal'}
1,183,15,584,0,0,0.01,1:00:05,{'message': 'reached_goal'}
0,184,15,584,0,0,0.01,1:00:13,{'message': 'reached_goal'}
1,185,15,584,0,0,0.01,1:00:21,{'message': 'reached_goal'}
0,186,16,565,0,0,0.01,1:00:30,{'message': 'reached_goal'}
1,187,15,584,0,0,0.01,1:00:38,{'message': 'reached_goal'}
0,188,15,584,0,0,0.01,1:00:47,{'message': 'reached_goal'}
1,189,33,501,0,0,0.01,1:01:02,{'message': 'reached_goal'}
0,190,21,490,0,0,0.01,1:01:12,{'message': 'reached_goal'}
1,191,17,499,0,0,0.01,1:01:21,{'message': 'reached_goal'}
0,192,17,521,0,0,0.01,1:01:30,{'message': 'reached_goal'}
1,193,16,569,0,0,0.01,1:01:39,{'message': 'reached_goal'}
0,194,17,499,0,0,0.01,1:01:48,{'message': 'reached_goal'}
1,195,25,503,0,0,0.01,1:02:00,{'message': 'reached_goal'}
0,196,31,501,0,0,0.01,1:02:14,{'message': 'reached_goal'}
1,197,15,584,0,0,0.01,1:02:22,{'message': 'reached_goal'}
0,198,20,592,0,0,0.01,1:02:32,{'message': 'reached_goal'}
1,199,15,584,0,0,0.01,1:02:40,{'message': 'reached_goal'}
0,200,15,584,0,0,0.01,1:02:49,{'message': 'reached_goal'}
1,201,15,584,0,0,0.01,1:02:57,{'message': 'reached_goal'}
0,202,15,584,0,0,0.01,1:03:05,{'message': 'reached_goal'}
1,203,15,584,0,0,0.01,1:03:13,{'message': 'reached_goal'}
0,204,15,584,0,0,0.01,1:03:21,{'message': 'reached_goal'}
1,205,15,584,0,0,0.01,1:03:29,{'message': 'reached_goal'}
0,206,16,590,0,0,0.01,1:03:38,{'message': 'reached_goal'}
1,207,15,584,0,0,0.01,1:03:46,{'message': 'reached_goal'}
0,208,15,584,0,0,0.01,1:03:54,{'message': 'reached_goal'}
1,209,130,287,0,0,0.01,1:04:48,{'message': 'reached_goal'}
0,210,363,-9,0,0,0.01,1:07:16,{'message': 'reached_goal'}
1,211,227,292,0,0,0.01,1:08:53,{'message': 'reached_goal'}
0,212,59,599,0,0,0.01,1:09:19,{'message': 'reached_goal'}
1,213,37,511,0,0,0.01,1:09:37,{'message': 'reached_goal'}
0,214,67,629,0,0,0.01,1:10:07,{'message': 'reached_goal'}
1,215,17,563,0,0,0.01,1:10:16,{'message': 'reached_goal'}
0,216,18,569,0,0,0.01,1:10:25,{'message': 'reached_goal'}
1,217,16,579,0,0,0.01,1:10:34,{'message': 'reached_goal'}
0,218,15,584,0,0,0.01,1:10:42,{'message': 'reached_goal'}
1,219,15,584,0,0,0.01,1:10:49,{'message': 'reached_goal'}
0,220,15,584,0,0,0.01,1:10:57,{'message': 'reached_goal'}
1,221,16,590,0,0,0.01,1:11:06,{'message': 'reached_goal'}
0,222,15,553,0,0,0.01,1:11:14,{'message': 'reached_goal'}
